Curl_free_primary_ssl_config,libcurl,Top-50 + bb_hash 0 (tie)
Curl_follow,libcurl,Top-1 + bb_hash 23
Curl_getworkingpath,libcurl,Top-25 + bb_hash 7
conn_is_conn,libcurl,Top-1 + bb_hash 2
config_init,curl,Top-1 + bb_hash 0
curl_easy_duphandle,libcurl,Top-25 + bb_hash 10
ftp_setup_connection,libcurl,Top-25 + bb_hash 2
Curl_getconnectinfo,libcurl,Top-1 + bb_hash 11
Curl_retry_request,libcurl,Top-25 + bb_hash 11
getparameter,curl,Top-25 + bb_hash 238
Curl_close,libcurl,Top-1 + bb_hash 5
ftp_do_more,libcurl,Top-1 + bb_hash 33
ftp_do,libcurl,Top-1 + bb_hash 12
Curl_clone_primary_ssl_config,libcurl,Top-1 + bb_hash 16
tool_header_cb,curl,Top-1 + bb_hash 30
Curl_vsetopt,libcurl,Top-1 + bb_hash 23
Curl_build_unencoding_stack,libcurl,Top-1 + bb_hash 9
Curl_http_output_auth,libcurl,Top-1 + bb_hash 18
multi_done,libcurl,Top-1 + bb_hash 7
Curl_init_CONNECT,libcurl,Top-1 + bb_hash 1
curl_multi_add_handle,libcurl,Top-1 + bb_hash 19
Curl_open,libcurl,Top-1 + bb_hash 3
Curl_add_custom_headers,libcurl,Top-1 + bb_hash 23
Curl_auth_decode_ntlm_type2_message,libcurl,Top-25 + bb_hash 10
Curl_resolv_timeout,libcurl,Top-1 + bb_hash 3
curl_multi_remove_handle,libcurl,Top-25 + bb_hash 9
tool_version_info,curl,Top-1 + bb_hash 1
Curl_ssl_config_matches,libcurl,Top-1 + bb_hash 7
ftp_disconnect,libcurl,Top-25 + bb_hash 6
Curl_auth_create_plain_message,libcurl,Top-25 + bb_hash 0 (tie)
Curl_cookie_add,libcurl,Top-1 + bb_hash 70
ConnectionExists,libcurl,Top-1 + bb_hash 97
Curl_ntlm_core_mk_nt_hash,libcurl,Top-50 + bb_hash 5
Curl_connect,libcurl,Top-1 + bb_hash 80
ftp_parse_url_path,libcurl,Top-25 + bb_hash 5 (tie)
Curl_auth_create_ntlm_type3_message,libcurl,Top-25 + bb_hash 7
ftp_state_prepare_transfer,libcurl,Top-200 + bb_hash 2 (not max)
voutf.isra.0,curl,Top-25 + bb_hash 4 (not max)
Curl_init_userdefined,libcurl,Top-25 + bb_hash 0 (tie)
ftp_done,libcurl,Top-25 + bb_hash 11
